Date,Open,High,Low,Close,Adj Close,Volume
1962-01-02,0.000000,0.753125,0.728125,0.746875,0.174832,2648000
1962-01-03,0.000000,0.781250,0.753125,0.771875,0.180684,2092000
1962-01-04,0.000000,0.806250,0.771875,0.775000,0.181415,2884000
1962-01-05,0.000000,0.793750,0.775000,0.778125,0.182147,1532000
1962-01-08,0.000000,0.793750,0.765625,0.790625,0.185073,1676000
1962-01-09,0.000000,0.806250,0.781250,0.793750,0.185805,1604000
1962-01-10,0.000000,0.809375,0.787500,0.803125,0.187999,2020000
1962-01-11,0.000000,0.843750,0.796875,0.843750,0.197509,2324000
1962-01-12,0.000000,0.862500,0.846875,0.850000,0.198972,2660000
1962-01-15,0.000000,0.853125,0.831250,0.831250,0.194583,1468000
1962-01-16,0.000000,0.825000,0.790625,0.812500,0.190194,1724000
1962-01-17,0.000000,0.809375,0.768750,0.790625,0.185073,1200000
1962-01-18,0.000000,0.818750,0.787500,0.812500,0.190194,1016000
1962-01-19,0.000000,0.831250,0.796875,0.831250,0.194583,1140000
1962-01-22,0.000000,0.840625,0.812500,0.821875,0.192388,696000
1962-01-23,0.000000,0.828125,0.809375,0.818750,0.191657,324000
1962-01-24,0.000000,0.818750,0.796875,0.812500,0.190194,512000
1962-01-25,0.000000,0.843750,0.815625,0.837500,0.196046,780000
1962-01-26,0.000000,0.853125,0.825000,0.846875,0.198240,1492000
1962-01-29,0.000000,0.853125,0.840625,0.843750,0.197509,560000
1962-01-30,0.000000,0.850000,0.837500,0.840625,0.196777,572000
1962-01-31,0.000000,0.896875,0.843750,0.890625,0.208481,3516000
1962-02-01,0.000000,0.918750,0.896875,0.909375,0.212870,2516000
1962-02-02,0.000000,0.915625,0.884375,0.903125,0.211407,1716000
1962-02-05,0.000000,0.909375,0.890625,0.903125,0.211407,912000
1962-02-06,0.000000,0.903125,0.887500,0.900000,0.210676,444000
1962-02-07,0.000000,0.896875,0.862500,0.875000,0.204824,1020000
1962-02-08,0.000000,0.875000,0.843750,0.843750,0.197509,812000
1962-02-09,0.000000,0.856250,0.828125,0.856250,0.200435,688000
1962-02-12,0.000000,0.850000,0.831250,0.846875,0.198240,384000
1962-02-13,0.000000,0.868750,0.843750,0.862500,0.201898,476000
1962-02-14,0.000000,0.862500,0.843750,0.846875,0.198240,292000
1962-02-15,0.000000,0.853125,0.840625,0.840625,0.196777,376000
1962-02-16,0.000000,0.843750,0.828125,0.837500,0.196046,688000
1962-02-19,0.000000,0.837500,0.828125,0.834375,0.195314,416000
1962-02-20,0.000000,0.893750,0.862500,0.875000,0.204824,1884000
1962-02-21,0.000000,0.878125,0.837500,0.853125,0.199703,1224000
1962-02-23,0.000000,0.853125,0.834375,0.840625,0.196777,436000
1962-02-26,0.000000,0.834375,0.787500,0.806250,0.188731,1548000
1962-02-27,0.000000,0.806250,0.790625,0.790625,0.185073,704000
1962-02-28,0.000000,0.787500,0.778125,0.781250,0.182879,660000
1962-03-01,0.000000,0.806250,0.784375,0.796875,0.186536,544000
1962-03-02,0.000000,0.834375,0.800000,0.818750,0.191657,616000
1962-03-05,0.000000,0.809375,0.800000,0.806250,0.188731,256000
1962-03-06,0.000000,0.812500,0.778125,0.793750,0.185805,528000
1962-03-07,0.000000,0.796875,0.781250,0.790625,0.185073,240000
1962-03-08,0.000000,0.796875,0.781250,0.787500,0.184342,336000
1962-03-09,0.000000,0.790625,0.781250,0.781250,0.182879,348000
1962-03-12,0.000000,0.778125,0.768750,0.768750,0.179952,528000
1962-03-13,0.000000,0.768750,0.756250,0.765625,0.179221,520000
1962-03-14,0.000000,0.784375,0.762500,0.771875,0.180684,396000
1962-03-15,0.000000,0.787500,0.775000,0.778125,0.182147,192000
1962-03-16,0.000000,0.775000,0.762500,0.771875,0.180684,252000
1962-03-19,0.000000,0.765625,0.759375,0.759375,0.177758,276000
1962-03-20,0.000000,0.759375,0.750000,0.753125,0.176295,788000
1962-03-21,0.000000,0.815625,0.756250,0.803125,0.187999,1216000
1962-03-22,0.000000,0.806250,0.778125,0.787500,0.184342,508000
