Date,Open,High,Low,Close,Adj Close,Volume
1962-01-02,0.000000,3.553512,3.448997,3.475125,0.405937,254509
1962-01-03,0.000000,3.501254,3.416336,3.501254,0.408988,505190
1962-01-04,0.000000,3.560044,3.501254,3.501254,0.408988,254509
1962-01-05,0.000000,3.488190,3.396739,3.409804,0.398306,376979
1962-01-08,0.000000,3.416336,3.370610,3.390207,0.396017,399942
1962-01-09,0.000000,3.416336,3.377143,3.390207,0.396017,376979
1962-01-10,0.000000,3.383675,3.344482,3.351014,0.391439,304262
1962-01-11,0.000000,3.370610,3.259563,3.337949,0.389913,269818
1962-01-12,0.000000,3.383675,3.272628,3.272628,0.382282,692723
1962-01-15,0.000000,3.311821,3.272628,3.305288,0.386097,252595
1962-01-16,0.000000,3.364078,3.292224,3.364078,0.392965,239200
1962-01-17,0.000000,3.370610,3.318353,3.337949,0.389913,135866
1962-01-18,0.000000,3.370610,3.324885,3.364078,0.392965,306176
1962-01-19,0.000000,3.357546,3.298756,3.324885,0.388387,170310
1962-01-22,0.000000,3.357546,3.305288,3.344482,0.390676,246854
1962-01-23,0.000000,3.377143,3.331417,3.331417,0.389150,164570
1962-01-24,0.000000,3.357546,3.318353,3.357546,0.392202,139693
1962-01-25,0.000000,3.370610,3.324885,3.337949,0.389913,415251
1962-01-26,0.000000,3.357546,3.324885,3.351014,0.391439,118643
1962-01-29,0.000000,3.364078,3.298756,3.298756,0.385334,216237
1962-01-30,0.000000,3.344482,3.298756,3.324885,0.388387,170310
1962-01-31,0.000000,3.501254,3.344482,3.448997,0.402884,327226
1962-02-01,0.000000,3.573108,3.435932,3.553512,0.415093,319571
1962-02-02,0.000000,3.605769,3.566576,3.592705,0.419671,239200
1962-02-05,0.000000,3.651495,3.579640,3.651495,0.426539,233459
1962-02-06,0.000000,3.658027,3.618834,3.658027,0.427302,210496
1962-02-07,0.000000,3.671091,3.631898,3.651495,0.426539,221978
1962-02-08,0.000000,3.658027,3.638430,3.644962,0.425775,116730
1962-02-09,0.000000,3.671091,3.579640,3.638430,0.425012,153088
1962-02-12,0.000000,3.631898,3.592705,3.605769,0.421198,110989
1962-02-13,0.000000,3.631898,3.553512,3.553512,0.415093,183706
1962-02-14,0.000000,3.553512,3.429400,3.448997,0.402884,179878
1962-02-15,0.000000,3.514319,3.442464,3.462061,0.404410,187533
1962-02-16,0.000000,3.514319,3.448997,3.462061,0.404410,218150
1962-02-19,0.000000,3.435932,3.403271,3.403271,0.398984,197101
1962-02-20,0.000000,3.540447,3.416336,3.540447,0.415066,174138
1962-02-21,0.000000,3.546980,3.501254,3.527383,0.413534,126298
1962-02-23,0.000000,3.527383,3.488190,3.494722,0.409705,124384
1962-02-26,0.000000,3.520851,3.448997,3.481658,0.408173,170310
1962-02-27,0.000000,3.501254,3.455529,3.455529,0.405110,124384
1962-02-28,0.000000,3.488190,3.422868,3.488190,0.408939,116730
1962-03-01,0.000000,3.520851,3.448997,3.475125,0.407407,139693
1962-03-02,0.000000,3.501254,3.422868,3.455529,0.405110,267904
1962-03-05,0.000000,3.468593,3.422868,3.422868,0.401281,202842
1962-03-06,0.000000,3.422868,3.396739,3.422868,0.401281,216237
1962-03-07,0.000000,3.448997,3.409804,3.448997,0.404344,130125
